"","SubjID","Image.1","Image.2","Image.3","T2.1","T3.1","T4.1","T.7","gender","age","height","weight","education","marriage","wor.env","environmentalist","gov.staff","smoke","T.35.2","fam.income","Location","Image","sub.topic","topic"
"97","C20171209A1158","<U+7A7A><U+6C14><U+5DEE>","<U+70ED>","<U+51AC><U+5929><U+6765><U+5F97><U+8FDF>","2","1","3","3","1","50","181","180","7","2","3","<U+5426>","0","<U+662F>",NA,"3","Dongguan","Image.1.tag","c-1","c"
"98","A20170903A1005","<U+6253><U+96F7><U+4E0B><U+96E8>","<U+5929><U+6C14><U+708E><U+70ED>","<U+5BD2><U+6E7F><U+5929><U+6C14>","2","1","1","5","1","49","170","140","4","2","3","<U+5426>",NA,"<U+662F>",NA,"2","Dongguan","Image.1.tag","s-1","s"
"99","A20170903A1006","<U+5DE5><U+4E1A><U+6C61><U+67D3>","<U+566A><U+97F3><U+6C61><U+67D3>","<U+6C7D><U+8F66><U+5C3E><U+6C14>","3","1","3","4","1","40","174","132","7","2","3","<U+5426>","0","<U+5426>","2","4","Dongguan","Image.1.tag","c-2","c"
"100","A20170903A1007","<U+9177><U+70ED>","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+5DE5><U+4E1A><U+6C61><U+67D3>","3","2","1","4","1","38","170","138","7","2","3",NA,NA,"<U+5426>","3","3","Dongguan","Image.1.tag","t-2","t"
"101","A20170903A1009","<U+6CE8><U+610F><U+4FDD><U+6696>","<U+5173><U+6CE8><U+5929><U+6C14><U+9884><U+62A5>","<U+6CE8><U+610F><U+5929><U+6C14><U+53D8><U+5316>","2","1","1","4","0","36","160","84","5","2","1","<U+5426>","0","<U+5426>","2","3","Dongguan","Image.1.tag","f-3","f"
"102","A20170903A1010","<U+70ED>","<U+597D><U+70ED>","<U+597D><U+597D><U+70ED>","2","1","3","3","0","43","153","102","4","4",NA,"<U+5426>","0","<U+5426>","1","4","Dongguan","Image.1.tag","t-2","t"
"103","A20170903A1015","<U+96FE><U+973E><U+5929><U+6C14>","<U+9AD8><U+6E29><U+9AD8><U+70ED>","<U+7A7A><U+6C14><U+6C61><U+67D3>","2","1","3","2","0","32","155","102","6","2","1","<U+662F>","0","<U+5426>","2","3","Dongguan","Image.1.tag","c-1","c"
"104","A20170903A1016","<U+65E0><U+5B63><U+8282><U+53D8><U+5316><U+611F>",NA,NA,"2","1","1","3","0","38","160","125","7","2","1","<U+5426>","0","<U+5426>","1","4","Dongguan","Image.1.tag","x","t"
"105","A20170903A1017","<U+6C14><U+5019><U+53D8><U+6696>",NA,NA,"2","1","1","4","1","43","183","160","4","2","3","<U+5426>","0","<U+662F>","1","3","Dongguan","Image.1.tag","h-1","h"
"106","A20170903A1018","<U+5168><U+7403><U+6C14><U+6E29><U+504F><U+9AD8>",NA,NA,"2","1","1","4","1","30","168","110","5","2","3","<U+5426>","0","<U+5426>","1","3","Dongguan","Image.1.tag","h-1","h"
"107","A20170903A1020","<U+4E00><U+5929><U+611F><U+53D7><U+56DB><U+5B63><U+53D8><U+5316>",NA,NA,"1","1","1","3","1","45","170","155","4","2","1",NA,NA,"<U+662F>","1","5","Dongguan","Image.1.tag","z","t"
"108","A20170903A1022","<U+611F><U+5192>","<U+51B7><U+70ED><U+4EA4><U+66FF>","<U+6DFB><U+8863><U+4FDD><U+6696>","2","2","2","5","0","45","158","126","2","2","1","<U+662F>","0","<U+5426>","0","2","Dongguan","Image.1.tag","e-2","e"
"109","A20170903A1023","<U+6D77><U+5E73><U+9762><U+4E0A><U+5347>","<U+5929><U+70ED><U+548C><U+5929><U+51B7><U+4E0D><U+7A33><U+5B9A>","<U+5C9B><U+5C7F><U+88AB><U+6DF9><U+6CA1>","1","1","1","4","1","44","165","165","3","1","2","<U+5426>","0","<U+662F>","0","3","Dongguan","Image.1.tag","a-5","a"
"110","A20170903A1024","<U+95F7><U+70ED>","<U+5934><U+75DB>","<U+547C><U+5438><U+56F0><U+96BE>","3","1",NA,"2","1","48","173","140","4","2","3","<U+5426>","0","<U+5426>","0","3","Dongguan","Image.1.tag","t-2","t"
"111","A20170902P1203","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+5DE5><U+4E1A><U+6C61><U+67D3>","<U+6C34><U+6C61><U+67D3>","2","1","3","5","1","29","171","138","4","2","3","<U+5426>","0","<U+5426>","1","3","Dongguan","Image.1.tag","d-1","d"
"112","A20170902P1204","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+5DE5><U+4E1A><U+6C61><U+67D3>",NA,"3","3","3","4","0","45","156","114","2","2",NA,"<U+5426>","0","<U+5426>","0","3","Dongguan","Image.1.tag","d-1","d"
"113","A20170902P1202","<U+6C1F><U+5229><U+6602>","<U+6E29><U+5BA4><U+6548><U+5E94>",NA,"2","1","1","2","0","18","166",NA,"5","1","1","<U+5426>","0","<U+5426>","1","4","Dongguan","Image.1.tag","c-1","c"
"114","A20170902P1203","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+6E29><U+5BA4><U+6548><U+5E94>",NA,"2","1","1","3","0","18","155","90","4","1","1","<U+5426>","0","<U+5426>","1","5","Dongguan","Image.1.tag","d-1","d"
"115","A20170902A1121","<U+5DE5><U+4E1A><U+6C61><U+67D3>","<U+6C7D><U+8F66><U+5C3E><U+6C14>",NA,"3","3","3","4","1","41","176","150","4","2","3","<U+5426>","0","<U+5426>","1","4","Dongguan","Image.1.tag","c-2","c"
"116","A20170902A1122","<U+5DE5><U+4E1A><U+9505><U+7089>","<U+6C7D><U+8F66><U+5C3E><U+6C14>",NA,"3","1","3","4","1","45","169","136","3","2","3","<U+5426>","0","<U+662F>","1","3","Dongguan","Image.1.tag","d-1","d"
"117","A20170902A1123","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+5DE5><U+4E1A><U+6C61><U+67D3>","<U+9505><U+7089>","3","3","3","4","1","43","172","144","3","2","3","<U+5426>","0","<U+5426>","0","3","Dongguan","Image.1.tag","d-1","d"
"118","A20170902A1124","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+5DE5><U+4E1A><U+6C61><U+67D3>",NA,"3","1","3","4","1","39","171","130","3","2","1","<U+5426>","0","<U+5426>","0","3","Dongguan","Image.1.tag","d-1","d"
"119","A20170902A1125","<U+5DE5><U+4E1A><U+9505><U+7089>","<U+6C7D><U+8F66><U+5C3E><U+6C14>",NA,"3","1","3","4","1","33","164","140","3","2","3","<U+5426>","0","<U+662F>","2","3","Dongguan","Image.1.tag","d-1","d"
"120","A20170902A1126","<U+5DE5><U+4E1A><U+9505><U+7089>","<U+6C7D><U+8F66><U+5C3E><U+6C14>",NA,"3","1","3","4","1","42","165","146",NA,"2","3","<U+5426>","0","<U+5426>","1","3","Dongguan","Image.1.tag","d-1","d"
"121","A20170902A1013","<U+5DE5><U+4E1A><U+9505><U+7089>","<U+6C7D><U+8F66><U+5C3E><U+6C14>",NA,"2","3","3","4","0","43","165","110","4","3","3","<U+5426>","0","<U+5426>","2","3","Dongguan","Image.1.tag","d-1","d"
"122","A20170902A1117","<U+96FE><U+973E><U+5929><U+6C14>","<U+6C99><U+5C18><U+66B4>","<U+5384><U+5C14><U+5C3C><U+8BFA>","3","2","1","3","0","37","160","108","7","2","1","<U+5426>","0","<U+5426>","2","6","Dongguan","Image.1.tag","c-1","c"
"123","A20170902A1120","<U+5927><U+6C14><U+6C61><U+67D3>","<U+6C34><U+6C61><U+67D3>","<U+5DE5><U+4E1A><U+6C61><U+67D3>","2","1","2","3","0","33","155","100","7","2","1","<U+5426>","1","<U+5426>","1","5","Dongguan","Image.1.tag","c-1","c"
"124","A20170903A0945","<U+5730><U+9707>","<U+53F0><U+98CE>","<U+9AD8><U+6E29>","1","1","1","1","1","31","165","120","6","2","1","<U+5426>","0","<U+5426>","1","1","Dongguan","Image.1.tag","a-2","a"
"125","A20170903A0957","<U+51B7>","<U+70ED>","<U+5927><U+96E8>","1","1","3","5","1","25","170","90","4","2","3","<U+5426>","0","<U+5426>","1","4","Dongguan","Image.1.tag","t-1","t"
"126","A20170903A0958","<U+51B7>","<U+70ED>","<U+51B0>","3","1","1","1","1","30","172","122","6","2","1","<U+5426>","0","<U+5426>","1","3","Dongguan","Image.1.tag","t-1","t"
"127","A20170903A0959","<U+51AC><U+6696><U+590F><U+51C9>","<U+6C14><U+5019><U+53CD><U+5E38>","<U+51B7><U+70ED><U+4E0D><U+5206><U+660E>","2","1","1","4","1","35","165","140","6","2","3","<U+5426>","0","<U+5426>","<U+5426>","4","Dongguan","Image.1.tag","s-5","s"
"128","A20170903A1000","<U+5168><U+7403><U+6C14><U+6E29><U+53D8><U+6696>",NA,NA,"2","1","1","3","0","32","162","128","7","2","2","<U+5426>","0","<U+5426>",NA,"3","Dongguan","Image.1.tag","h-1","h"
"129","A20170903A1001","<U+6EE5><U+780D><U+6EE5><U+4F10>","<U+5DE5><U+4E1A><U+6C61><U+67D3>","<U+6C7D><U+8F66><U+5C3E><U+6C14>","2","3","2","5","1","16","175","100","4","1",NA,"<U+5426>","0","<U+5426>","1","3","Dongguan","Image.1.tag","c-3","c"
"130","A20170903A1002","<U+6E29><U+548C>","<U+96F7><U+9635><U+96E8>","<U+9AD8><U+6E29>","3","3","2","2","1","30","175","120","6","1","3","<U+5426>","1","<U+5426>","1","5","Dongguan","Image.1.tag","t-2","t"
"131","A20170903A1004","<U+590F><U+5929><U+597D><U+70ED>,<U+51AC><U+5929><U+597D><U+51B7>","<U+4FDD><U+62A4><U+68EE><U+6797>,<U+7231><U+62A4><U+68EE><U+6797>",NA,"1","1","1","4","1","24","159","98",NA,"1",NA,"<U+5426>","0","<U+5426>","<U+5426>","3","Dongguan","Image.1.tag","x","t"
"132","A20170903A1040","<U+70ED>","<U+70ED>","<U+597D><U+70ED>","2","1","3","4","1","52","165","140","3","2","3","<U+5426>","0","<U+662F>","<U+5426>","4","Dongguan","Image.1.tag","t-2","t"
"133","C20170902A0915","<U+96FE><U+973E>","<U+6D2A><U+6D9D>","<U+5E72><U+65F1>","2","1","1","5","0","20","155","80","4","1","2","<U+5426>","0","<U+5426>","<U+5426>","4","Dongguan","Image.1.tag","c-1","c"
"134","C20170902A0920","<U+5929><U+6C14><U+53D8><U+5316>","<U+4E4C><U+4E91><U+5BC6><U+5E03>","<U+5E26><U+96E8><U+4F1E>","1","2","3","5","0","43","152","100",NA,NA,NA,NA,NA,"<U+5426>","<U+662F>","3","Dongguan","Image.1.tag","z","t"
"135","C20170902A0925","<U+9AD8><U+6E29><U+6548><U+5E94>","<U+4E4C><U+4E91><U+5BC6><U+5E03>","<U+503E><U+76C6><U+5927><U+96E8>","1","1","3","5","0","26","155","92","6","1","1","<U+5426>","0","<U+5426>","<U+5426>","3","Dongguan","Image.1.tag","t-2","t"
"136","C20170902A0930","<U+5168><U+7403><U+6C34><U+5E73><U+9762><U+4E0A><U+5347>",NA,NA,"3","1","2","4","0","24","162","120","3","1","2","<U+662F>","0","<U+5426>","<U+662F>","3","Dongguan","Image.1.tag","a-5","a"
"137","C20170902A0935","<U+6D2A><U+6C34>","<U+6D2A><U+6D9D>","<U+66B4><U+96E8>","2","3",NA,"5","0","30","150","90","7","2","1","<U+5426>","0","<U+5426>","1","4","Dongguan","Image.1.tag","a-1","a"
"138","C20170902A0945","<U+5168><U+7403><U+53D8><U+6696>",NA,NA,"3","1","1","4","0","58","160","120","1","4","3","<U+5426>","0","<U+5426>","<U+662F>","2","Dongguan","Image.1.tag","h-1","h"
"139","C20170902A0946","<U+7A7A><U+6C14><U+6C61><U+67D3>","<U+5F71><U+54CD><U+751F><U+6D3B>","<U+671B><U+6539><U+5584><U+7A7A><U+6C14><U+6C61><U+67D3>","2","1","1","3","0","18","150","80","8","1","3","<U+662F>","1","<U+5426>","<U+662F>","1","Dongguan","Image.1.tag","c-1","c"
"140","C20170902A0947","<U+96FE><U+973E>","<U+6D2A><U+6C34>","<U+8352><U+6D9D>","2","3","3","5","0","30","150","90","4","2",NA,"<U+5426>","0","<U+5426>","1","4","Dongguan","Image.1.tag","c-1","c"
"141","C20170902A0949","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+81ED><U+6C27><U+7A7A><U+6D1E>","<U+65B0><U+80FD><U+6E90>","2","1","1","4","0","22","155","84","7","1","3","<U+5426>","0","<U+5426>","1","4","Dongguan","Image.1.tag","h-2","h"
"142","C20170902A0951","<U+672A><U+96E8><U+7EF8><U+7F2A>","<U+5929><U+6709><U+4E0D><U+6D4B><U+98CE><U+4E91>","<U+7535><U+95EA><U+96F7><U+9E23>","3","1","1","3","0","29","165","95","4","2","1","<U+5426>","0","<U+5426>","1","2","Dongguan","Image.1.tag","f-2","f"
"143","C20170902A0954","<U+51B7><U+7A7A><U+6C14>","<U+81ED><U+6C27><U+7A7A><U+6D1E>","<U+5927><U+6C14><U+6C61><U+67D3>","3","1","1","4","0","21","163","100","7","1","3","<U+5426>","0","<U+5426>","1","4","Dongguan","Image.1.tag","s-1","s"
"144","C20170902A0955","<U+79CB><U+9AD8><U+6C14><U+723D>","<U+72C2><U+98CE><U+66B4><U+96E8>","<U+96F7><U+7535><U+4EA4><U+52A0>","3","1","3","5","1","40","170","70","7","2","3","<U+662F>",NA,"<U+5426>",NA,"5","Dongguan","Image.1.tag","s-2","s"
"145","C20170902A0956","<U+6DFB><U+8863>","<U+642C><U+82B1><U+76C6>","<U+51CF><U+5C11><U+51FA><U+95E8>","2","1","3","5","1","33","168","123","6","2","1","<U+5426>","0","<U+662F>","1","4","Dongguan","Image.1.tag","f-3","f"
"146","C20170902A0957","<U+6DFB><U+8863>","<U+5E26><U+4F1E>","<U+642C><U+82B1><U+76C6>","3","1","1","2","0","58","150","140","3","2",NA,NA,NA,"<U+5426>","1","1","Dongguan","Image.1.tag","f-3","f"
"147","C20170902A0958","<U+51B7><U+7A7A><U+6C14>","<U+5384><U+5C14><U+5C3C><U+8BFA><U+73B0><U+8C61>","<U+6C14><U+5019><U+5CF0><U+4F1A>","1","1","1","4","0","22","153","90","7","1","1","<U+5426>","0","<U+5426>","2","5","Dongguan","Image.1.tag","s-1","s"
"148","C20170902A0959","<U+5BD2><U+51B7>","<U+9177><U+70ED>","<U+4E2D><U+6691>","2","1","3","5","1","53","160","130","4","2",NA,NA,NA,"<U+5426>","1","1","Dongguan","Image.1.tag","t-1","t"
"149","C20170902A1000","<U+81ED><U+6C27><U+7A7A><U+6D1E>","<U+5E9F><U+6C14><U+6392><U+653E>","<U+6C14><U+5019><U+5CF0><U+4F1A>","3","2","1","3","0","18","155","80","7","1","3","<U+5426>","0","<U+5426>","<U+5426>","5","Dongguan","Image.1.tag","h-4","h"
"150","C20170902A1005","<U+6839><U+636E><U+4E0D><U+540C><U+5929><U+6C14><U+76F8><U+5BF9><U+4F5C><U+6709><U+5931><U+51C6><U+5907>",NA,NA,"1","1","1","3","1","55","165","102","3","2","1","<U+5426>","0","<U+662F>","<U+5426>","2","Dongguan","Image.1.tag","f-2","f"
"151","C20170902A1030","<U+51CF><U+5C11><U+5E9F><U+6C14><U+6392><U+653E>",NA,NA,"2","1","1",NA,"1","67","166","125","3","2","3",NA,NA,"<U+5426>","1","3","Dongguan","Image.1.tag","g-1","g"
"152","C20170902A1045","<U+5E26><U+4F1E>","<U+52A0><U+8863><U+670D>","<U+642C><U+82B1><U+76C6>","3","2","3","5","0","64","150","90","2","1",NA,NA,NA,"<U+5426>",NA,"1","Dongguan","Image.1.tag","f-2","f"
"153","C20170902A1050","<U+5929><U+6709><U+4E0D><U+6D4B><U+98CE><U+4E91>","<U+98CE><U+96E8><U+96BE><U+6D4B>",NA,"1","1","3","3","1","36","162","·125","6","2","3",NA,NA,"<U+662F>","1","5","Dongguan","Image.1.tag","z","t"
"154","B20170903A0930","<U+53F0><U+98CE>","<U+5730><U+9707>","<U+81EA><U+7136><U+707E><U+5BB3>","3","2","3","4","1","42","172","148","6","2","3","<U+5426>","0","<U+5426>","0","3","Dongguan","Image.1.tag","a-3","a"
"155","B20170903A0931","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+6C14><U+6E29><U+5347><U+9AD8>","<U+9632><U+6D2A><U+9632><U+6C5B>","1","1","1","5","0","24","155","86","7","1",NA,"<U+5426>","0","<U+5426>","0","4","Dongguan","Image.1.tag","h-2","h"
"156","B20170903A0932","<U+5384><U+5C14><U+5C3C><U+8BFA><U+73B0><U+8C61>","<U+5317><U+6781><U+51B0><U+5C71><U+878D><U+5316>","<U+5168><U+7403><U+53D8><U+6696>","1","1","1","2","0","28","156","100","6","2","3","<U+5426>","0","<U+5426>","0","3","Dongguan","Image.1.tag","h-3","h"
"157","B20170903A0933","<U+6D77><U+6C34><U+5012><U+6D41>","<U+5730><U+9707>","<U+53F0><U+98CE>","1","1","1","4","1","25","175","125","6","2","1","<U+5426>","1","<U+662F>","1","4","Dongguan","Image.1.tag","a-5","a"
"158","B20170903A0934","<U+5168><U+7403><U+6C14><U+5019><U+53D8><U+6696>","<U+53F0><U+98CE>,<U+5C3D><U+91CF><U+4E0D><U+51FA><U+95E8>","<U+66B4><U+96E8><U+3001><U+66B4><U+96EA>","2","1","1","5","0","23","155","96","7","1","3","<U+5426>","0","<U+5426>","0","3","Dongguan","Image.1.tag","h-1","h"
"159","B20170903A0935","<U+53F0><U+98CE>","<U+70ED>","<U+6C34><U+6D78>","2","2","2","4","1","40","170","180","6","2","3",NA,NA,"<U+662F>","0","3","Dongguan","Image.1.tag","a-3","a"
"160","B20170903A0936","<U+96FE><U+973E>",NA,NA,"2","1","1","1","0","41","160","130","3","2","1","<U+5426>","0","<U+5426>","4","3","Dongguan","Image.1.tag","c-1","c"
"161","B20170903A0937","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+6D77><U+5E73><U+9762><U+4E0A><U+5347>","<U+6781><U+7AEF><U+5929><U+6C14><U+589E><U+591A>","2","1","1","3","1","23","169","100","6","1","3","<U+5426>","0","<U+5426>","0","4","Dongguan","Image.1.tag","h-2","h"
"162","B20170903A0940","<U+53F0><U+98CE>","<U+5730><U+9707>","<U+6D2A><U+6D9D>","2","3","2","5","1","48","168","110","6","2","3","<U+5426>","0","<U+662F>",NA,"1","Dongguan","Image.1.tag","a-3","a"
"163","B20170903A0939","<U+53F0><U+98CE>","<U+5730><U+9707>","<U+6D2A><U+6D9D>","1","1","1","3","1","38","170","140","6","2","3","<U+5426>","0","<U+662F>",NA,"2","Dongguan","Image.1.tag","a-3","a"
"164","B20170903A0942","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+6781><U+7AEF><U+5929><U+6C14>","<U+6C34><U+707E>","2","1","1","3","1","49","170","156","4","2","1","<U+5426>","0","<U+5426>","0","4","Dongguan","Image.1.tag","h-2","h"
"165","B20170903A0943","<U+5C0F><U+6C7D><U+8F66><U+592A><U+591A>","<U+6C7D><U+8F66><U+4E0D><U+8FBE><U+6807>","<U+6469><U+6258><U+8F66><U+51CF><U+6392>","2","1","1","5","1","27","168","160","6","2","3","<U+5426>","0","<U+662F>","3","4","Dongguan","Image.1.tag","d-1","d"
"166","B20170903A0944","<U+6E29><U+5EA6><U+4E0B><U+964D>","<U+6CE8><U+610F><U+4FDD><U+6696>","<U+6362><U+5B63>","3","3","3","3","0","26","160","86","6","2","1","<U+5426>","0","<U+5426>","2","2","Dongguan","Image.1.tag","t-1","t"
"167","B20170903A0945","<U+6E29><U+5EA6><U+4E0B><U+964D>","<U+591A><U+6CE8><U+610F><U+4FDD><U+6696>","<U+6362><U+5B63>","2","2","1","4","0","33","165","116","4","2","1","<U+5426>","0","<U+5426>","2","2","Dongguan","Image.1.tag","t-1","t"
"168","B20170903A0946","<U+4EBA><U+4E3A><U+7684>",NA,NA,NA,"2","3","4","1","52","167","152","2","2","2","<U+5426>","0","<U+662F>","2","3","Dongguan","Image.1.tag","d-3","d"
"169","B20170903A0947","<U+5168><U+7403><U+6C14><U+5019><U+53D8><U+6696>","<U+6709><U+53F0><U+98CE><U+65F6><U+5C3D><U+91CF><U+5C11><U+51FA><U+95E8>","<U+5927><U+66B4><U+96E8><U+6709><U+4E8B><U+51FA><U+95E8><U+65F6><U+6CE8><U+610F><U+884C><U+8F66><U+5B89><U+5168><U+4EE5><U+53CA><U+4EBA><U+8EAB><U+5B89><U+5168>","2","2","1","5","0","19","163","98","5","1",NA,"<U+662F>","0","<U+5426>","0","3","Dongguan","Image.1.tag","h-1","h"
"170","B20170903A0948","<U+5DE5><U+4E1A><U+5E9F><U+6C14><U+7684><U+6392><U+653E>","<U+51B7><U+6C14><U+7684><U+3001><U+70ED><U+80FD><U+7684><U+6392><U+653E>","<U+6C7D><U+8F66><U+5E9F><U+6C14><U+7684><U+6392><U+653E>","2","1","1","1","1","53","172","180","3","2","1",NA,NA,"<U+662F>","0","7","Dongguan","Image.1.tag","d-1","d"
"171","B20170903A0949","<U+5168><U+7403><U+6C14><U+5019><U+53D8><U+6696>","<U+53F0><U+98CE>—<U+5C11><U+51FA><U+95E8>","<U+5927><U+66B4><U+96E8><U+3001><U+6D2A><U+6D9D>—<U+51FA><U+95E8><U+6CE8><U+610F><U+5B89><U+5168>","2","1","1","4","0","20","155","100","6","1","3",NA,"0","<U+5426>","0","3","Dongguan","Image.1.tag","h-1","h"
"172","B20170903A0950","<U+597D><U+70ED><U+554A>","<U+5929><U+51B7><U+4E86>,<U+591A><U+7A7F><U+8863><U+670D>","<U+4E2D><U+6691><U+4E86>","1","1","1","3","0","18","160","106","6","1","1","<U+5426>","0","<U+5426>","0","3","Dongguan","Image.1.tag","t-2","t"
"173","B20170903A0951","<U+5168><U+7403><U+6C14><U+5019><U+53D8><U+6696>","<U+708E><U+70ED>","<U+5BD2><U+51B7>","3","1","1","4","0","18","157","82","6","1","3","<U+5426>","0","<U+5426>",NA,"3","Dongguan","Image.1.tag","h-1","h"
"174","B20170903A0952","<U+5168><U+7403><U+6C14><U+5019><U+53D8><U+6696>","<U+51FA><U+73B0><U+53F0><U+98CE><U+7684><U+9891><U+7387><U+8F83><U+591A>,<U+5C11><U+51FA><U+95E8>","<U+5927><U+66B4><U+96E8><U+3001><U+6D2A><U+6D9D>,<U+51FA><U+95E8><U+5148><U+770B><U+5929><U+6C14><U+9884><U+62A5>","2","1","1","4","0","22","155","90","7","1","1","<U+662F>","0","<U+5426>","1","2","Dongguan","Image.1.tag","h-1","h"
"175","B20170903A0953","<U+5929><U+6C14><U+4E0D><U+597D><U+5C11><U+51FA><U+95E8>","<U+591A><U+5173><U+6CE8><U+5929><U+6C14><U+9884><U+62A5>","<U+591A><U+4E86><U+89E3><U+9884><U+9632><U+65B9><U+6CD5>","2","2","3","5","1","22","167","128","3","1","1","<U+5426>","0","<U+5426>","0","3","Dongguan","Image.1.tag","f-2","f"
"176","B20170903A0954","<U+5929><U+6C14><U+53D8><U+6696>","<U+590F><U+5929><U+66F4><U+957F>","<U+51AC><U+5929><U+66F4><U+77ED>","3","1","3","4","1","25","175","120","6","1","3","<U+5426>","0","<U+5426>","0","3","Dongguan","Image.1.tag","h-1","h"
"177","B20170903A0955","<U+7A7A><U+6C14><U+5DEE>","<U+73AF><U+5883><U+5DEE>","<U+6C14><U+5019><U+5DEE>","2","1","1","3","1","38","173","112","4","2","3","<U+5426>","0","<U+662F>","2","3","Dongguan","Image.1.tag","c-1","c"
"178","B20170903A0957","<U+5168><U+7403><U+6C14><U+5019><U+53D8><U+6696>","<U+5C3D><U+91CF><U+5C11><U+51FA><U+95E8>","<U+5927><U+66B4><U+96E8><U+51FA><U+95E8><U+6CE8><U+610F><U+751F><U+547D><U+5B89><U+5168><U+548C><U+8D22><U+4EA7><U+5B89><U+5168>","2","2","1","3","0","21","156","90","6","1","3","<U+662F>","1","<U+5426>","0","3","Dongguan","Image.1.tag","h-1","h"
"179","B20170903A0958","<U+98CE><U+5439><U+96E8><U+6253>","<U+708E><U+70ED><U+5E72><U+71E5>","<U+9633><U+5149><U+660E><U+5A9A>","1","1","3","4","0","20","160","90","6","1","3","<U+662F>","1","<U+5426>","0","3","Dongguan","Image.1.tag","s-1","s"
"180","B20170903A0959","<U+9633><U+5149><U+660E><U+5A9A>","<U+503E><U+76C6><U+5927><U+96E8>","<U+4E4C><U+4E91><U+5BC6><U+5E03>","1","3","1","4","0","21","160","95","6","1","3","<U+662F>","1","<U+5426>","0","3","Dongguan","Image.1.tag","s-2","s"
"181","B20170903A0960","<U+9009><U+62E9><U+5B89><U+5168><U+5730><U+70B9><U+7ACB><U+8DB3>","<U+62A5><U+8B66>",NA,"2","3","3","5","1","51","168","146","3","2","3","<U+662F>","0","<U+662F>","0","3","Dongguan","Image.1.tag","f-2","f"
"182","B20170902A0930","<U+72C2><U+98CE><U+66B4><U+96E8><U+5BFC><U+81F4><U+5C71><U+4F53><U+6ED1><U+5761>","<U+53F0><U+98CE><U+8086><U+8650><U+9020><U+6210><U+6781><U+5927><U+7684><U+7834><U+574F>","<U+9177><U+6691><U+96BE><U+8010>","1","1","1","5","1","26","173","168","4","2","3","<U+662F>","1","<U+662F>","0","2","Dongguan","Image.1.tag","a-1","a"
"183","B20170902A0932","<U+54B3><U+55FD>","<U+5934><U+6655>",NA,"3",NA,"1","3","0","49","156","102","3","2","1",NA,"0","<U+5426>",NA,"3","Dongguan","Image.1.tag","e-2","e"
"184","B20170902A0936","<U+54B3><U+55FD>","<U+9F3B><U+654F><U+611F>","<U+4FAF><U+5E72>","2","1","1","5","0","38","155","114","3","2","1","<U+5426>","0","<U+5426>","2","3","Dongguan","Image.1.tag","e-2","e"
"185","B20170902A0940","<U+54B3><U+55FD>","<U+9F3B><U+654F><U+611F>","<U+4FAF><U+5E72>","3","1","1","2","0","34","160","116","4","2",NA,"<U+5426>","0","<U+5426>","2","3","Dongguan","Image.1.tag","e-2","e"
"186","B20170902A0941","<U+6E29><U+5BA4><U+6548><U+5E94>",NA,NA,"2","1","1","4","1","32","167",NA,"6","2","1","<U+5426>","0","<U+5426>","3","4","Dongguan","Image.1.tag","h-2","h"
"187","B20170902A0942","<U+70ED><U+6B7B><U+4EBA>",NA,NA,"2","1","3","1","1","22","165","140","4","1","3","<U+5426>","1","<U+662F>","0","6","Dongguan","Image.1.tag","t-2","t"
"188","B20170902A0948","<U+70ED><U+6D6A>","<U+65E0><U+98CE>","<U+9177><U+70ED>","3","1",NA,"5","1","39","168","120","3","2","2","<U+5426>","0","<U+662F>","2","3","Dongguan","Image.1.tag","t-2","t"
"189","B20170902A0951","<U+53D8><U+5316><U+591A><U+7AEF>","<U+70ED>",NA,"2","1","3","3","1","22","170","116","4","1","3","<U+5426>","0","<U+662F>","0","3","Dongguan","Image.1.tag","z","t"
"190","B20170902A0952","<U+70ED>","<U+95F7>","<U+70E6>","2","1","1","4","1","44","168","150","7","2","3","<U+5426>","1","<U+662F>","2","4","Dongguan","Image.1.tag","t-2","t"
"191","B20170902A0955","<U+70ED><U+6D6A>","<U+5BD2><U+6F6E>",NA,"2","2","1","3","1","39","169","46","3","2",NA,NA,"0","<U+662F>","2","3","Dongguan","Image.1.tag","t-2","t"
"192","B20170902A0957","<U+503C><U+73ED>","<U+53F0><U+98CE>","<U+707E><U+5BB3>","2","1","1","2","1","32","167","130","6","2","2","<U+5426>","0","<U+662F>","1","2","Dongguan","Image.1.tag","i","i"
"193","B20170902A0958","<U+53F0><U+98CE>",NA,NA,"3","2","3","3","1","37","162","150","6","2",NA,"<U+5426>","0","<U+5426>","2","3","Dongguan","Image.1.tag","a-3","a"
"194","C20170903A1020","<U+9177><U+70ED>",NA,NA,NA,"3","3","4","0","25","165","90","7","1","3","<U+5426>","0","<U+5426>","2","5","Dongguan","Image.1.tag","t-2","t"
